,CustomerID,InvoiceDate,recency,Frequency,Monetary,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,RFM_Segment,customer_segment
243,12645.0,2011-11-06 12:38:00,33,73,1775.18,59.61,66.57,66.57,6.55,High Value,Can't Lose
244,12646.0,2011-12-05 10:14:00,4,45,1346.97,91.52,52.65,52.65,5.85,Mid Value,Can't Lose
245,12647.0,2011-11-17 12:56:00,21,122,3722.82,71.37,80.09,80.09,7.88,High Value,Potential Loyalists
246,12648.0,2011-07-08 11:55:00,154,21,318.05,23.71,30.35,30.35,2.94,Low Value,At Risk Customers
247,12649.0,2011-08-24 14:41:00,106,31,623.51,30.71,42.12,42.12,4.04,Mid Value,At Risk Customers
248,12650.0,2011-12-06 16:34:00,2,20,314.44,95.88,28.97,28.97,3.9,Mid Value,At Risk Customers
249,12651.0,2011-01-09 12:46:00,334,9,114.0,3.07,12.61,12.61,1.12,Low Value,Lost
250,12652.0,2011-01-12 15:00:00,330,48,919.98,3.45,54.82,54.82,4.71,Mid Value,At Risk Customers
251,12653.0,2011-07-14 10:41:00,148,43,2209.85,24.48,51.43,51.43,4.74,Mid Value,At Risk Customers
252,12654.0,2011-11-29 10:10:00,10,38,601.98,83.4,47.63,47.63,5.3,Mid Value,Can't Lose
253,12656.0,2011-11-22 13:42:00,16,126,4051.17,76.96,80.92,80.92,8.03,High Value,Potential Loyalists
254,12657.0,2011-11-28 15:47:00,10,47,1643.18,83.4,54.14,54.14,5.85,Mid Value,Can't Lose
255,12658.0,2011-11-21 10:22:00,18,36,686.05,74.12,46.29,46.29,5.05,Mid Value,Can't Lose
256,12659.0,2011-11-10 11:53:00,29,5,91.68,63.15,6.1,6.1,1.47,Low Value,Lost
257,12660.0,2011-11-28 13:26:00,10,13,245.1,83.4,19.2,19.2,2.88,Low Value,At Risk Customers
258,12662.0,2011-12-09 11:59:00,0,230,3849.78,100.0,91.55,91.55,9.28,High Value,Champions
259,12664.0,2011-12-01 17:07:00,7,37,4881.88,88.41,46.88,46.88,5.31,Mid Value,Can't Lose
260,12665.0,2011-01-19 08:34:00,324,3,63.0,3.86,3.53,3.53,0.36,Low Value,Lost
261,12667.0,2011-10-12 17:00:00,57,33,620.13,46.89,43.79,43.79,4.43,Mid Value,At Risk Customers
262,12668.0,2011-11-28 10:56:00,11,161,3807.15,81.91,85.99,85.99,8.54,High Value,Potential Loyalists
263,12669.0,2011-07-12 09:54:00,150,101,2744.03,24.18,75.31,75.31,6.76,High Value,Can't Lose
264,12670.0,2011-11-29 15:23:00,9,92,2996.05,85.12,72.8,72.8,7.47,High Value,Potential Loyalists
265,12672.0,2011-01-14 09:20:00,329,10,225.9,3.58,14.35,14.35,1.27,Low Value,Lost
266,12673.0,2011-12-04 13:55:00,4,42,610.52,91.52,50.67,50.67,5.68,Mid Value,Can't Lose
267,12674.0,2011-11-01 12:12:00,38,83,1970.6,56.7,69.87,69.87,6.79,High Value,Can't Lose
268,12676.0,2011-11-15 12:25:00,24,45,1331.39,67.53,52.65,52.65,5.49,Mid Value,Can't Lose
269,12678.0,2011-10-28 13:04:00,41,165,17628.46,55.05,86.4,86.4,8.17,High Value,Potential Loyalists
270,12679.0,2011-10-12 12:30:00,58,48,1113.02,46.33,54.82,54.82,5.35,Mid Value,Can't Lose
271,12680.0,2011-12-09 12:50:00,0,52,862.81,100.0,56.82,56.82,6.33,Mid Value,Can't Lose
272,12681.0,2011-11-25 11:33:00,14,638,13787.54,79.8,98.89,98.89,9.6,High Value,Champions
273,12682.0,2011-12-06 10:00:00,3,525,12288.22,93.55,98.36,98.36,9.76,High Value,Champions
274,12683.0,2011-12-05 16:31:00,3,344,8476.57,93.55,95.87,95.87,9.55,High Value,Champions
275,12684.0,2011-12-02 09:53:00,7,105,2283.63,88.41,76.46,76.46,7.83,High Value,Potential Loyalists
276,12685.0,2011-11-11 13:46:00,27,157,2863.08,65.21,85.52,85.52,8.25,High Value,Potential Loyalists
277,12686.0,2010-12-03 09:51:00,371,7,89.14,0.77,9.38,9.38,0.81,Low Value,Lost
278,12688.0,2011-08-18 08:49:00,113,171,4873.81,29.37,87.14,87.14,7.85,High Value,Potential Loyalists
279,12689.0,2011-11-14 08:31:00,25,72,1247.61,66.42,66.22,66.22,6.63,High Value,Can't Lose
280,12690.0,2011-05-18 09:09:00,205,16,389.01,16.71,23.6,23.6,2.26,Low Value,At Risk Customers
281,12691.0,2011-11-11 16:49:00,27,32,1035.8,65.21,43.01,43.01,4.63,Mid Value,At Risk Customers
282,12693.0,2011-08-04 17:51:00,126,39,855.91,27.61,48.43,48.43,4.53,Mid Value,At Risk Customers
283,12694.0,2011-09-30 13:06:00,69,37,869.67,41.33,46.88,46.88,4.6,Mid Value,At Risk Customers
284,12695.0,2011-12-02 13:22:00,6,27,582.1,89.79,37.09,37.09,4.5,Mid Value,At Risk Customers
285,12697.0,2011-11-11 08:47:00,28,41,957.59,64.28,49.88,49.88,5.2,Mid Value,Can't Lose
286,12700.0,2011-12-02 10:47:00,7,268,4939.99,88.41,93.24,93.24,9.25,High Value,Champions
287,12701.0,2011-09-21 10:47:00,79,53,797.71,36.61,57.5,57.5,5.44,Mid Value,Can't Lose
288,12702.0,2011-11-20 10:36:00,19,12,219.0,73.07,17.72,17.72,2.6,Low Value,At Risk Customers
289,12703.0,2011-09-29 17:52:00,70,21,283.55,40.87,30.35,30.35,3.19,Low Value,At Risk Customers
290,12704.0,2011-12-02 13:15:00,6,88,2340.84,89.79,71.69,71.69,7.44,High Value,Potential Loyalists
291,12705.0,2011-11-24 13:17:00,14,334,6868.29,79.8,95.58,95.58,9.32,High Value,Champions
292,12707.0,2011-02-21 08:38:00,291,33,603.42,6.77,43.79,43.79,3.82,Mid Value,At Risk Customers
293,12708.0,2011-11-10 09:52:00,29,157,2712.91,63.15,85.52,85.52,8.22,High Value,Potential Loyalists
294,12709.0,2011-11-24 15:38:00,14,208,9736.52,79.8,90.07,90.07,8.85,High Value,Potential Loyalists
295,12710.0,2011-09-04 12:00:00,96,77,1149.02,32.23,67.95,67.95,6.26,Mid Value,Can't Lose
296,12712.0,2011-11-11 08:19:00,28,133,4396.13,64.28,82.08,82.08,7.94,High Value,Potential Loyalists
297,12713.0,2011-12-09 12:16:00,0,38,848.55,100.0,47.63,47.63,5.55,Mid Value,Can't Lose
298,12714.0,2011-11-30 15:43:00,8,259,4708.86,86.75,92.9,92.9,9.2,High Value,Champions
299,12715.0,2011-08-25 15:22:00,105,21,353.86,31.06,30.35,30.35,3.05,Low Value,At Risk Customers
300,12716.0,2011-12-06 08:55:00,3,69,1053.49,93.55,65.0,65.0,6.93,High Value,Can't Lose
301,12717.0,2011-07-11 14:47:00,150,55,1030.98,24.18,58.62,58.62,5.35,Mid Value,Can't Lose
302,12718.0,2011-09-29 16:38:00,70,19,238.25,40.87,27.52,27.52,2.95,Low Value,At Risk Customers
303,12719.0,2011-12-04 13:45:00,4,39,644.95,91.52,48.43,48.43,5.49,Mid Value,Can't Lose
304,12720.0,2011-12-07 08:03:00,2,354,5781.73,95.88,96.06,96.06,9.6,High Value,Champions
305,12721.0,2011-11-08 12:13:00,31,161,2656.13,61.18,85.99,85.99,8.23,High Value,Potential Loyalists
306,12722.0,2011-09-15 14:50:00,84,53,997.63,35.34,57.5,57.5,5.42,Mid Value,Can't Lose
307,12723.0,2011-12-06 10:19:00,3,69,725.07,93.55,65.0,65.0,6.93,High Value,Can't Lose
308,12724.0,2011-12-04 16:02:00,4,53,1031.41,91.52,57.5,57.5,6.26,Mid Value,Can't Lose
309,12725.0,2010-12-03 15:45:00,370,24,427.8,0.94,33.82,33.82,2.89,Low Value,At Risk Customers
310,12726.0,2011-11-11 13:35:00,27,124,2609.1,65.21,80.51,80.51,7.82,High Value,Potential Loyalists
311,12727.0,2011-11-29 11:46:00,10,139,3980.7,83.4,83.04,83.04,8.31,High Value,Potential Loyalists
312,12728.0,2011-09-29 15:31:00,70,46,836.33,40.87,53.39,53.39,5.15,Mid Value,Can't Lose
313,12729.0,2011-08-18 11:40:00,113,26,453.01,29.37,36.0,36.0,3.5,Mid Value,At Risk Customers
314,12731.0,2011-11-16 11:59:00,23,274,18895.91,68.68,93.6,93.6,8.99,High Value,Potential Loyalists
315,12732.0,2011-06-13 11:33:00,179,12,236.26,20.1,17.72,17.72,1.81,Low Value,Lost
316,12733.0,2011-04-19 16:19:00,233,22,383.95,13.75,31.59,31.59,2.89,Low Value,At Risk Customers
317,12734.0,2010-12-22 12:47:00,352,4,110.4,2.68,4.71,4.71,0.44,Low Value,Lost
318,12735.0,2011-01-28 13:37:00,314,43,779.57,4.72,51.43,51.43,4.44,Mid Value,At Risk Customers
319,12736.0,2011-01-11 07:57:00,332,4,234.0,3.26,4.71,4.71,0.45,Low Value,Lost
320,12738.0,2010-12-02 18:27:00,371,11,155.35,0.77,16.1,16.1,1.38,Low Value,Lost
321,12739.0,2011-09-22 13:00:00,77,38,1013.04,37.54,47.63,47.63,4.61,Mid Value,At Risk Customers
322,12740.0,2011-10-07 10:44:00,63,27,427.6,43.9,37.09,37.09,3.81,Mid Value,At Risk Customers
323,12743.0,2011-07-28 16:21:00,133,134,546.43,26.38,82.27,82.27,7.39,High Value,Potential Loyalists
324,12744.0,2011-10-19 11:18:00,51,222,21279.29,49.71,91.14,91.14,8.49,High Value,Potential Loyalists
325,12747.0,2011-12-07 14:34:00,1,103,4196.01,97.92,75.92,75.92,7.92,High Value,Potential Loyalists
326,12748.0,2011-12-09 12:20:00,0,4596,33719.73,100.0,99.93,99.93,9.99,High Value,Champions
327,12749.0,2011-12-06 09:56:00,3,199,4090.88,93.55,89.41,89.41,9.0,High Value,Champions
328,12750.0,2011-08-03 09:13:00,128,15,275.88,27.16,22.16,22.16,2.29,Low Value,At Risk Customers
329,12752.0,2011-09-19 13:32:00,80,53,4366.78,36.29,57.5,57.5,5.43,Mid Value,Can't Lose
330,12753.0,2011-11-17 10:52:00,22,197,21429.39,69.95,89.26,89.26,8.64,High Value,Potential Loyalists
331,12754.0,2011-04-18 09:00:00,235,63,3010.74,13.45,62.55,62.55,5.52,Mid Value,Can't Lose
332,12755.0,2011-03-04 12:42:00,280,4,3811.95,8.0,4.71,4.71,0.52,Low Value,Lost
333,12756.0,2011-09-14 09:31:00,86,4,112.08,34.71,4.71,4.71,0.92,Low Value,Lost
334,12757.0,2011-11-24 12:30:00,15,371,7857.1,78.42,96.42,96.42,9.37,High Value,Champions
335,12758.0,2011-08-15 10:22:00,116,97,2791.59,28.84,74.03,74.03,6.72,High Value,Can't Lose
336,12759.0,2011-10-18 14:49:00,51,95,1531.44,49.71,73.51,73.51,6.99,High Value,Can't Lose
337,12762.0,2011-12-02 10:23:00,7,69,1898.52,88.41,65.0,65.0,6.85,High Value,Can't Lose
338,12763.0,2011-07-24 14:12:00,137,18,494.08,25.76,26.16,26.16,2.61,Low Value,At Risk Customers
339,12764.0,2011-01-27 10:19:00,316,45,1693.88,4.58,52.65,52.65,4.54,Mid Value,At Risk Customers
340,12766.0,2011-12-06 08:46:00,3,310,6989.63,93.55,94.84,94.84,9.46,High Value,Champions
341,12769.0,2011-04-15 10:25:00,238,32,1143.6,13.08,43.01,43.01,3.85,Mid Value,At Risk Customers
342,12770.0,2011-05-13 09:33:00,210,12,1351.45,16.35,17.72,17.72,1.75,Low Value,Lost
343,12772.0,2011-10-11 09:19:00,59,55,892.47,45.62,58.62,58.62,5.67,Mid Value,Can't Lose
344,12775.0,2011-11-22 16:33:00,16,66,1386.04,76.96,63.78,63.78,6.58,High Value,Can't Lose
345,12778.0,2011-11-20 11:30:00,19,50,822.23,73.07,55.77,55.77,5.84,Mid Value,Can't Lose
346,12779.0,2011-11-02 11:43:00,37,149,3981.36,57.31,84.51,84.51,8.04,High Value,Potential Loyalists
347,12781.0,2011-10-07 10:37:00,63,25,826.74,43.9,34.87,34.87,3.62,Mid Value,At Risk Customers
348,12782.0,2011-12-05 09:16:00,4,103,2330.92,91.52,75.92,75.92,7.83,High Value,Potential Loyalists
349,12783.0,2011-12-07 15:56:00,1,84,2225.91,97.92,70.2,70.2,7.44,High Value,Potential Loyalists
350,12784.0,2011-11-30 15:38:00,8,59,574.42,86.75,60.47,60.47,6.44,Mid Value,Can't Lose
351,12785.0,2010-12-10 13:48:00,363,14,311.95,1.84,20.65,20.65,1.78,Low Value,Lost
352,12787.0,2011-11-30 08:44:00,9,20,463.66,85.12,28.97,28.97,3.74,Mid Value,At Risk Customers
353,12789.0,2011-10-05 13:34:00,64,4,91.85,43.08,4.71,4.71,1.05,Low Value,Lost
354,12790.0,2011-05-31 14:14:00,191,21,324.92,18.36,30.35,30.35,2.86,Low Value,At Risk Customers
355,12791.0,2010-12-01 11:27:00,373,2,192.6,0.09,2.28,2.28,0.2,Low Value,Lost
356,12792.0,2011-03-28 11:36:00,256,25,400.54,10.88,34.87,34.87,3.13,Low Value,At Risk Customers
357,12793.0,2011-01-09 12:12:00,334,24,545.48,3.07,33.82,33.82,2.92,Low Value,At Risk Customers
358,12794.0,2011-10-17 14:54:00,52,45,860.41,49.01,52.65,52.65,5.21,Mid Value,Can't Lose
359,12795.0,2011-11-21 10:27:00,18,14,430.48,74.12,20.65,20.65,2.87,Low Value,At Risk Customers
360,12797.0,2010-12-09 10:55:00,365,13,254.03,1.49,19.2,19.2,1.65,Low Value,Lost
361,12798.0,2011-11-29 15:52:00,9,8,6977.04,85.12,10.96,10.96,2.21,Low Value,At Risk Customers
362,12802.0,2011-06-06 09:36:00,186,25,427.58,19.09,34.87,34.87,3.25,Low Value,At Risk Customers
363,12808.0,2011-11-03 10:05:00,36,28,483.65,57.91,38.35,38.35,4.13,Mid Value,At Risk Customers
364,12809.0,2011-06-15 10:51:00,177,25,489.31,20.37,34.87,34.87,3.27,Low Value,At Risk Customers
365,12811.0,2011-03-24 09:42:00,260,31,514.85,10.51,42.12,42.12,3.74,Mid Value,At Risk Customers
366,12812.0,2011-10-26 09:54:00,44,15,229.64,53.3,22.16,22.16,2.68,Low Value,At Risk Customers
367,12814.0,2011-08-30 12:11:00,101,2,125.92,31.5,2.28,2.28,0.67,Low Value,Lost
368,12815.0,2011-07-15 10:21:00,147,47,1063.46,24.64,54.14,54.14,4.97,Mid Value,At Risk Customers
369,12816.0,2011-09-05 12:41:00,95,29,572.2,32.47,39.8,39.8,3.87,Mid Value,At Risk Customers
370,12817.0,2011-03-03 16:28:00,280,4,166.04,8.0,4.71,4.71,0.52,Low Value,Lost
371,12818.0,2011-03-23 12:06:00,261,14,1542.08,10.3,20.65,20.65,1.91,Low Value,Lost
372,12820.0,2011-12-06 15:12:00,2,59,942.34,95.88,60.47,60.47,6.58,High Value,Can't Lose
373,12821.0,2011-05-09 15:51:00,213,6,92.72,15.72,7.77,7.77,0.9,Low Value,Lost
374,12822.0,2011-09-30 10:04:00,70,46,948.88,40.87,53.39,53.39,5.15,Mid Value,Can't Lose
375,12823.0,2011-09-26 07:35:00,74,5,1759.5,38.5,6.1,6.1,1.1,Low Value,Lost
376,12824.0,2011-10-11 12:49:00,59,25,397.12,45.62,34.87,34.87,3.65,Mid Value,At Risk Customers
377,12826.0,2011-12-07 10:25:00,2,91,1474.72,95.88,72.53,72.53,7.6,High Value,Potential Loyalists
378,12827.0,2011-12-04 12:17:00,5,25,430.15,90.53,34.87,34.87,4.32,Mid Value,At Risk Customers
379,12828.0,2011-12-07 08:45:00,2,56,1018.71,95.88,59.0,59.0,6.45,Mid Value,Can't Lose
380,12829.0,2011-01-07 11:13:00,336,11,293.0,2.92,16.1,16.1,1.41,Low Value,Lost
381,12830.0,2011-11-02 11:54:00,37,38,6814.64,57.31,47.63,47.63,4.91,Mid Value,At Risk Customers
382,12831.0,2011-03-22 13:02:00,261,9,215.05,10.3,12.61,12.61,1.23,Low Value,Lost
383,12832.0,2011-11-07 13:30:00,31,27,383.03,61.18,37.09,37.09,4.07,Mid Value,At Risk Customers
384,12833.0,2011-07-17 13:46:00,144,24,417.38,24.91,33.82,33.82,3.25,Low Value,At Risk Customers
385,12834.0,2011-03-02 09:49:00,282,18,312.38,7.66,26.16,26.16,2.34,Low Value,At Risk Customers
386,12836.0,2011-10-11 15:10:00,58,175,2612.86,46.33,87.47,87.47,8.13,High Value,Potential Loyalists
387,12837.0,2011-06-19 16:07:00,172,12,134.1,21.15,17.72,17.72,1.82,Low Value,Lost
388,12838.0,2011-11-06 12:20:00,33,123,683.13,59.61,80.27,80.27,7.72,High Value,Potential Loyalists
389,12839.0,2011-12-07 12:33:00,2,314,5591.42,95.88,94.98,94.98,9.51,High Value,Champions
390,12840.0,2011-07-19 09:29:00,143,113,2726.77,25.03,78.3,78.3,7.03,High Value,Potential Loyalists
391,12841.0,2011-12-05 11:13:00,4,420,4022.35,91.52,97.18,97.18,9.63,High Value,Champions
392,12842.0,2011-09-30 15:33:00,69,34,1118.99,41.33,44.63,44.63,4.41,Mid Value,At Risk Customers
393,12843.0,2011-10-05 12:09:00,65,103,1702.26,42.5,75.92,75.92,7.09,High Value,Potential Loyalists
394,12844.0,2011-11-10 13:31:00,28,52,325.96,64.28,56.82,56.82,5.79,Mid Value,Can't Lose
395,12845.0,2011-03-17 13:34:00,266,27,354.09,9.5,37.09,37.09,3.3,Low Value,At Risk Customers
396,12847.0,2011-11-17 13:16:00,21,91,871.54,71.37,72.53,72.53,7.24,High Value,Potential Loyalists
397,12849.0,2011-11-08 13:41:00,30,51,1050.89,62.14,56.27,56.27,5.71,Mid Value,Can't Lose
398,12851.0,2011-09-04 12:41:00,96,50,135.18,32.23,55.77,55.77,5.22,Mid Value,Can't Lose
399,12852.0,2011-02-18 08:47:00,294,17,311.55,6.67,24.93,24.93,2.22,Low Value,At Risk Customers
400,12853.0,2011-07-28 11:29:00,134,78,1957.1,26.14,68.35,68.35,6.2,Mid Value,Can't Lose
401,12854.0,2011-09-22 12:15:00,78,110,1324.5,36.99,77.63,77.63,7.15,High Value,Potential Loyalists
402,12855.0,2010-12-02 09:37:00,372,3,38.1,0.4,3.53,3.53,0.31,Low Value,Lost
403,12856.0,2011-12-02 10:52:00,7,314,2179.93,88.41,94.98,94.98,9.4,High Value,Champions
404,12857.0,2011-05-13 10:20:00,210,46,1106.4,16.35,53.39,53.39,4.78,Mid Value,At Risk Customers
405,12863.0,2011-10-18 14:15:00,51,5,521.2,49.71,6.1,6.1,1.26,Low Value,Lost
406,12864.0,2011-07-24 13:03:00,137,3,147.12,25.76,3.53,3.53,0.69,Low Value,Lost
407,12865.0,2011-11-13 14:31:00,25,95,1568.23,66.42,73.51,73.51,7.24,High Value,Potential Loyalists
408,12866.0,2011-03-01 14:11:00,282,26,559.12,7.66,36.0,36.0,3.17,Low Value,At Risk Customers
409,12867.0,2011-11-13 15:30:00,25,538,4036.82,66.42,98.39,98.39,9.36,High Value,Champions
410,12868.0,2011-06-07 10:42:00,185,107,1607.06,19.25,76.9,76.9,6.82,High Value,Can't Lose
411,12871.0,2011-09-16 15:07:00,83,11,380.64,35.63,16.1,16.1,1.9,Low Value,Lost
412,12872.0,2011-01-17 10:52:00,326,66,599.97,3.65,63.78,63.78,5.48,Mid Value,Can't Lose
413,12873.0,2011-03-02 14:58:00,281,4,374.0,7.83,4.71,4.71,0.52,Low Value,Lost
414,12875.0,2011-07-19 15:30:00,142,2,343.23,25.17,2.28,2.28,0.57,Low Value,Lost
415,12876.0,2011-10-13 12:26:00,57,85,2218.02,46.89,70.55,70.55,6.7,High Value,Can't Lose
416,12877.0,2011-12-06 10:30:00,3,154,1535.77,93.55,85.09,85.09,8.64,High Value,Potential Loyalists
417,12878.0,2011-04-17 13:07:00,235,47,854.99,13.45,54.14,54.14,4.8,Mid Value,At Risk Customers
418,12879.0,2011-10-26 12:24:00,44,10,573.22,53.3,14.35,14.35,2.02,Low Value,At Risk Customers
419,12881.0,2011-03-09 11:44:00,275,7,298.0,8.51,9.38,9.38,0.93,Low Value,Lost
420,12882.0,2011-11-30 16:18:00,8,13,1463.04,86.75,19.2,19.2,2.93,Low Value,At Risk Customers
421,12883.0,2011-11-15 09:32:00,24,42,703.47,67.53,50.67,50.67,5.32,Mid Value,Can't Lose
422,12884.0,2011-09-12 13:10:00,87,7,309.05,34.38,9.38,9.38,1.31,Low Value,Lost
423,12885.0,2011-10-07 13:40:00,62,71,1175.22,44.49,65.87,65.87,6.27,Mid Value,Can't Lose
424,12886.0,2011-10-03 10:09:00,67,82,1378.4,41.68,69.51,69.51,6.53,High Value,Can't Lose
425,12888.0,2011-05-09 16:02:00,213,5,354.12,15.72,6.1,6.1,0.75,Low Value,Lost
426,12890.0,2011-11-15 17:26:00,23,82,380.47,68.68,69.51,69.51,6.94,High Value,Can't Lose
427,12891.0,2011-06-07 12:31:00,185,3,331.0,19.25,3.53,3.53,0.59,Low Value,Lost
428,12893.0,2011-11-09 12:34:00,30,34,188.14,62.14,44.63,44.63,4.73,Mid Value,At Risk Customers
429,12895.0,2011-10-28 13:51:00,41,22,372.8,55.05,31.59,31.59,3.51,Mid Value,At Risk Customers
430,12897.0,2011-05-19 12:13:00,204,4,216.5,16.85,4.71,4.71,0.65,Low Value,Lost
431,12901.0,2011-12-01 10:07:00,8,116,17654.54,86.75,78.92,78.92,8.01,High Value,Potential Loyalists
432,12902.0,2011-03-20 12:06:00,264,10,138.68,9.8,14.35,14.35,1.37,Low Value,Lost
433,12904.0,2011-11-21 14:34:00,17,72,509.58,75.54,66.22,66.22,6.76,High Value,Can't Lose
434,12906.0,2011-11-28 09:55:00,11,63,2919.81,81.91,62.55,62.55,6.55,High Value,Can't Lose
435,12908.0,2011-06-16 15:39:00,175,2,750.0,20.72,2.28,2.28,0.5,Low Value,Lost
436,12909.0,2011-10-31 12:43:00,39,91,2178.67,55.99,72.53,72.53,7.0,High Value,Potential Loyalists
437,12910.0,2011-11-16 14:28:00,22,75,3075.04,69.95,67.24,67.24,6.76,High Value,Can't Lose
438,12912.0,2011-12-07 08:55:00,2,24,1662.3,95.88,33.82,33.82,4.31,Mid Value,At Risk Customers
439,12913.0,2011-12-05 12:11:00,4,50,2483.63,91.52,55.77,55.77,6.11,Mid Value,Can't Lose
440,12915.0,2011-07-14 11:34:00,148,22,363.65,24.48,31.59,31.59,3.05,Low Value,At Risk Customers
441,12916.0,2011-07-24 10:35:00,138,107,3006.15,25.59,76.9,76.9,6.92,High Value,Can't Lose
442,12917.0,2011-08-03 16:42:00,127,2,594.0,27.35,2.28,2.28,0.6,Low Value,Lost
443,12919.0,2011-12-01 13:47:00,7,50,1335.19,88.41,55.77,55.77,6.07,Mid Value,Can't Lose
444,12920.0,2011-11-22 15:05:00,16,28,164.23,76.96,38.35,38.35,4.41,Mid Value,At Risk Customers
445,12921.0,2011-11-30 16:22:00,8,720,16587.09,86.75,99.26,99.26,9.74,High Value,Champions
446,12922.0,2011-07-01 15:35:00,160,28,405.38,22.77,38.35,38.35,3.6,Mid Value,At Risk Customers
447,12923.0,2011-10-06 16:20:00,63,29,176.97,43.9,39.8,39.8,4.04,Mid Value,At Risk Customers
448,12924.0,2011-09-12 13:55:00,87,30,933.7,34.38,41.05,41.05,4.0,Mid Value,At Risk Customers
449,12925.0,2011-12-05 11:11:00,4,45,694.05,91.52,52.65,52.65,5.85,Mid Value,Can't Lose
450,12928.0,2011-11-04 14:24:00,34,84,2062.7,59.25,70.2,70.2,6.86,High Value,Can't Lose
451,12929.0,2011-02-01 12:08:00,311,8,117.85,5.01,10.96,10.96,1.01,Low Value,Lost
452,12930.0,2011-09-22 15:18:00,77,25,415.8,37.54,34.87,34.87,3.53,Mid Value,At Risk Customers
453,12931.0,2011-11-18 12:39:00,21,82,42055.96,71.37,69.51,69.51,6.98,High Value,Can't Lose
454,12933.0,2011-11-15 16:38:00,23,106,607.53,68.68,76.7,76.7,7.55,High Value,Potential Loyalists
455,12935.0,2011-12-07 17:25:00,1,129,2160.7,97.92,81.5,81.5,8.4,High Value,Potential Loyalists
456,12936.0,2011-11-22 17:32:00,16,62,1063.9,76.96,61.97,61.97,6.42,Mid Value,Can't Lose
457,12937.0,2011-11-24 15:05:00,14,120,1504.27,79.8,79.79,79.79,7.98,High Value,Potential Loyalists
458,12938.0,2011-11-14 11:21:00,25,9,114.14,66.42,12.61,12.61,2.07,Low Value,At Risk Customers
459,12939.0,2011-10-06 14:33:00,63,47,11581.8,43.9,54.14,54.14,5.26,Mid Value,Can't Lose
460,12940.0,2011-10-16 12:09:00,54,99,913.54,48.12,74.72,74.72,7.07,High Value,Potential Loyalists
461,12942.0,2011-07-31 14:39:00,130,75,683.9,26.8,67.24,67.24,6.12,Mid Value,Can't Lose
462,12944.0,2011-11-04 11:04:00,35,30,604.51,58.64,41.05,41.05,4.37,Mid Value,At Risk Customers
463,12945.0,2011-02-24 14:15:00,287,23,462.95,7.19,32.73,32.73,2.89,Low Value,At Risk Customers
464,12947.0,2011-07-19 10:06:00,143,97,1603.99,25.03,74.03,74.03,6.67,High Value,Can't Lose
465,12948.0,2011-11-23 17:10:00,15,116,2064.95,78.42,78.92,78.92,7.88,High Value,Potential Loyalists
466,12949.0,2011-11-09 11:25:00,30,215,4167.22,62.14,90.69,90.69,8.64,High Value,Potential Loyalists
467,12950.0,2011-12-07 13:17:00,1,23,1843.0,97.92,32.73,32.73,4.25,Mid Value,At Risk Customers
468,12951.0,2011-12-01 12:14:00,8,63,1064.07,86.75,62.55,62.55,6.62,High Value,Can't Lose
469,12952.0,2011-12-04 10:35:00,5,79,1387.79,90.53,68.73,68.73,7.2,High Value,Potential Loyalists
470,12953.0,2011-11-30 09:24:00,9,17,329.85,85.12,24.93,24.93,3.4,Low Value,At Risk Customers
471,12955.0,2011-12-08 16:29:00,0,180,4757.16,100.0,87.92,87.92,8.97,High Value,Potential Loyalists
472,12956.0,2011-02-06 16:08:00,305,19,108.07,5.72,27.52,27.52,2.42,Low Value,At Risk Customers
473,12957.0,2011-11-30 09:53:00,9,238,4017.54,85.12,92.08,92.08,9.1,High Value,Champions
474,12962.0,2011-12-02 15:55:00,6,16,266.39,89.79,23.6,23.6,3.35,Low Value,At Risk Customers
475,12963.0,2011-12-01 12:55:00,7,95,1856.63,88.41,73.51,73.51,7.57,High Value,Potential Loyalists
476,12965.0,2011-09-11 15:31:00,88,109,771.91,34.09,77.39,77.39,7.09,High Value,Potential Loyalists
477,12966.0,2011-11-30 12:38:00,9,10,160.18,85.12,14.35,14.35,2.5,Low Value,At Risk Customers
478,12967.0,2010-12-16 19:10:00,357,19,1660.9,2.41,27.52,27.52,2.38,Low Value,At Risk Customers
479,12968.0,2011-08-19 15:44:00,111,5,135.95,29.83,6.1,6.1,0.97,Low Value,Lost
480,12970.0,2011-12-02 14:30:00,6,151,452.24,89.79,84.69,84.69,8.55,High Value,Potential Loyalists
481,12971.0,2011-12-06 12:20:00,3,305,11189.91,93.55,94.69,94.69,9.45,High Value,Champions
482,12974.0,2011-05-26 09:33:00,197,8,144.8,17.7,10.96,10.96,1.2,Low Value,Lost
483,12976.0,2011-05-12 09:55:00,211,22,738.6,16.13,31.59,31.59,2.93,Low Value,At Risk Customers
484,12977.0,2011-07-06 16:40:00,155,9,39.24,23.54,12.61,12.61,1.42,Low Value,Lost
485,12980.0,2011-07-05 09:34:00,157,20,7374.9,23.07,28.97,28.97,2.81,Low Value,At Risk Customers
